Teff,xi,muFast,alpha,stdVal,meanVal,u_stdVal,u_meanVal,ur_stdVal,ur_meanVal
3.0917489,0.3452073,0.0886370,0.0007963,0.0412474,0.0259703,0.0466714,0.0198524,0.1511255,0.0343879
3.5189384,0.2561659,0.0830709,0.0006480,0.0465057,0.0404921,0.0715037,0.0304370,0.1777431,0.0428224
3.6421567,0.4045858,0.0720276,0.0006458,0.0312423,0.0236238,0.0357018,0.0107161,0.1155645,0.0262365
6.3247898,0.3791335,0.0728790,0.0006897,0.0416323,0.0399035,0.0392905,0.0160691,0.0978351,0.0445967
3.4416357,0.4944749,0.0615593,0.0007377,0.0253621,0.0162296,0.0304476,0.0035433,0.0823103,0.0258019
3.5191650,0.4756206,0.0662122,0.0009334,0.0277321,0.0178033,0.0353048,0.0060386,0.1461948,0.0232805
3.9556617,0.3017602,0.0692207,0.0005447,0.0411964,0.0367980,0.0365348,0.0090205,0.1046172,0.0325490
4.0981865,0.4138604,0.0501796,0.0008202,0.0326417,0.0269025,0.0247077,0.0018547,0.0729654,0.0200965
3.7513745,0.4758103,0.0874873,0.0007717,0.0345337,0.0184658,0.0478980,0.0216168,0.1034176,0.0389390
4.7799016,0.3929003,0.0629593,0.0007958,0.0357907,0.0329671,0.0340548,0.0088554,0.0759262,0.0292971
4.4153056,0.3951028,0.0647397,0.0006035,0.0341497,0.0304986,0.0339716,0.0088697,0.0767221,0.0361031
5.3244635,0.3415141,0.1132623,0.0006123,0.0444437,0.0392690,0.0670866,0.0287260,0.0983974,0.0454525
4.0755994,0.5028460,0.1037599,0.0007350,0.0396284,0.0229308,0.0591192,0.0226141,0.1205466,0.0540278
4.5308335,0.5794463,0.0695171,0.0008861,0.0278082,0.0161705,0.0353778,0.0127992,0.0755913,0.0457213
4.6887237,0.3878602,0.0630961,0.0008397,0.0364972,0.0329188,0.0463849,0.0048055,0.0829219,0.0333016
4.5089263,0.3821598,0.0267317,0.0006365,0.0314730,0.0228938,0.0109980,0.0015826,0.0606037,0.0083628
5.3984012,0.4791681,0.0811943,0.0008093,0.0366122,0.0264056,0.0453553,0.0231276,0.0973379,0.0427491
5.3720774,0.5970768,0.0881387,0.0007689,0.0366793,0.0242530,0.0503127,0.0234856,0.1206249,0.0469244
4.6263230,0.4843745,0.0553177,0.0008974,0.0273178,0.0252063,0.0282996,0.0042192,0.0797862,0.0300751
5.3460363,0.5749355,0.0893959,0.0007880,0.0359940,0.0233724,0.0514465,0.0244406,0.1499337,0.0538318
5.0199280,0.1964150,0.0713019,0.0005647,0.0473113,0.0524462,0.0381294,0.0117591,0.0793510,0.0445871
4.4890440,0.3122152,0.0490703,0.0010149,0.0413476,0.0374846,0.0248675,0.0017838,0.0813531,0.0195848
4.3152582,0.1434024,0.0473458,0.0008173,0.0414093,0.0452473,0.0256701,0.0024767,0.0773636,0.0151277
4.6315330,0.5194566,0.0887203,0.0005994,0.0344005,0.0194425,0.0508627,0.0229374,0.1512856,0.0406892
5.8515347,0.5119919,0.0854195,0.0007006,0.0366420,0.0281884,0.0506019,0.0207462,0.1345551,0.0463722
4.5205324,0.5479116,0.0678221,0.0007070,0.0283072,0.0178354,0.0365968,0.0101606,0.0725842,0.0436900
4.9472412,0.4018416,0.0964333,0.0005975,0.0434565,0.0273496,0.1304234,0.0117120,0.1273485,0.0360294
4.2908219,0.4192850,0.1237629,0.0006548,0.0449414,0.0299739,0.0703381,0.0271874,0.1063771,0.0400055
4.7281270,0.2441489,0.0489562,0.0006493,0.0428024,0.0447371,0.0253066,0.0022173,0.0850043,0.0170482
6.2981962,0.2961003,0.0908302,0.0006037,0.0485445,0.0453811,0.0547649,0.0243182,0.1263957,0.0455518
4.6062244,0.4480851,0.0523523,0.0007429,0.0301245,0.0267392,0.0264019,0.0029573,0.0717965,0.0240404
4.1224998,0.3851365,0.0724792,0.0008652,0.0346343,0.0289380,0.0365390,0.0121427,0.0757319,0.0390764
5.3693083,0.4316818,0.0655514,0.0006543,0.0328548,0.0304598,0.0359750,0.0102748,0.0806495,0.0434599
4.1316458,0.3557099,0.0831986,0.0004536,0.0386856,0.0293647,0.0460138,0.0211569,0.0826986,0.0409549
5.2307232,0.4179980,0.0779092,0.0005902,0.0351886,0.0289124,0.0479703,0.0169049,0.0940164,0.0479301
5.0412436,0.2399610,0.0713103,0.0009023,0.0487859,0.0480893,0.1285658,0.0007969,0.1058572,0.0411300
4.3212852,0.3954750,0.0539914,0.0007245,0.0344461,0.0303044,0.0274745,0.0027192,0.0770048,0.0267132
4.9024533,0.2109876,0.0692530,0.0006917,0.0466309,0.0519905,0.0388417,0.0087434,0.0802704,0.0405590
5.3883546,0.3443023,0.0894517,0.0006870,0.0442326,0.0370910,0.0511598,0.0246349,0.1509671,0.0532191
5.8001368,0.4783496,0.0800797,0.0005479,0.0351781,0.0271848,0.0497666,0.0230117,0.1024176,0.0418029
5.1149257,0.5545229,0.0754514,0.0007260,0.0311029,0.0192775,0.0382223,0.0193038,0.0941833,0.0484640
3.4819253,0.4497130,0.0508208,0.0006299,0.0257625,0.0198277,0.0248774,0.0010004,0.0762218,0.0132544
4.6664456,0.3798098,0.0882669,0.0006246,0.0391077,0.0289246,0.0509252,0.0219399,0.1184294,0.0466257
4.4119609,0.5745906,0.0730526,0.0006377,0.0285006,0.0142525,0.0396124,0.0118407,0.0770558,0.0366121
4.8470624,0.2368853,0.0703850,0.0008409,0.0465126,0.0512599,0.0384432,0.0103466,0.0738120,0.0396825
4.9949004,0.2638957,0.0898234,0.0006024,0.0485349,0.0426399,0.0528011,0.0228816,0.1419205,0.0534691
5.0495922,0.3956165,0.0660277,0.0010205,0.0382414,0.0347838,0.0371997,0.0082679,0.0740535,0.0398599
3.9792974,0.2214007,0.0633520,0.0007280,0.0473013,0.0470053,0.0341287,0.0058941,0.1177779,0.0252506
4.7259740,0.3591059,0.0940111,0.0005678,0.0415624,0.0315750,0.0542473,0.0246458,0.1148118,0.0458925
4.5755118,0.2983731,0.0774973,0.0008782,0.0442043,0.0402606,0.0402560,0.0164901,0.0816613,0.0483417
3.8717516,0.4896948,0.0739394,0.0006089,0.0301038,0.0174675,0.0362885,0.0134760,0.0848101,0.0409090
4.3679657,0.4125742,0.0820505,0.0006213,0.0364970,0.0279461,0.0465516,0.0240262,0.1312612,0.0277302
4.4030695,0.5101835,0.0499875,0.0008395,0.0256084,0.0205245,0.0243314,0.0023523,0.0745421,0.0212834
4.6565607,0.3368137,0.0691268,0.0008325,0.0399766,0.0377820,0.0369488,0.0102981,0.0768524,0.0419823
5.4120022,0.3453723,0.0740021,0.0007397,0.0416446,0.0388169,0.0398488,0.0140451,0.0856461,0.0457528
4.9639444,0.2670545,0.0897804,0.0009300,0.0491216,0.0434007,0.0528071,0.0228807,0.1431757,0.0546256
4.6023722,0.4212378,0.0734789,0.0007211,0.0330926,0.0267507,0.0375827,0.0140475,0.0788141,0.0469692
4.4326263,0.4523019,0.0605275,0.0005486,0.0280142,0.0245635,0.0315923,0.0043608,0.0802402,0.0326378
4.5671554,0.5329062,0.0992306,0.0006196,0.0383146,0.0228105,0.0579852,0.0235633,0.0893210,0.0421062
4.6551629,0.4921586,0.0964687,0.0008433,0.0375951,0.0234477,0.0558368,0.0241082,0.0901105,0.0454143
4.9560672,0.5587010,0.0921737,0.0006395,0.0369989,0.0221474,0.0522545,0.0240053,0.1697653,0.0544345
5.4842849,0.3170969,0.0661396,0.0006871,0.0422373,0.0407385,0.0503555,0.0039677,0.0867577,0.0321694
3.7175356,0.4570760,0.0907481,0.0006312,0.0364348,0.0201650,0.0513056,0.0218788,0.1136874,0.0395064
3.9919309,0.5420342,0.0568714,0.0008520,0.0241570,0.0167134,0.0260205,0.0034507,0.0800575,0.0301345
3.9494488,0.5220982,0.0573270,0.0009946,0.0248935,0.0181357,0.0265144,0.0033642,0.0830688,0.0315075
5.5788626,0.1833731,0.0928234,0.0008395,0.0541347,0.0541710,0.0547636,0.0241174,0.1370550,0.0505972
5.0529810,0.3731608,0.0912064,0.0004524,0.0411249,0.0318262,0.0541074,0.0225498,0.1190537,0.0442972
3.5642898,0.4150989,0.0751583,0.0007761,0.0409490,0.0167766,0.0712621,0.0013245,0.1945265,-0.0022404
5.7494097,0.3282491,0.0597509,0.0006498,0.0401585,0.0404965,0.0351088,0.0057589,0.0916291,0.0412085
4.6499126,0.3790444,0.0345008,0.0006946,0.0340617,0.0260354,0.0173212,0.0008333,0.0800865,0.0263362
3.9221589,0.4095810,0.0775506,0.0007632,0.0330337,0.0241836,0.0391946,0.0147061,0.0821423,0.0413282
4.0363376,0.2433824,0.0601833,0.0008964,0.0465559,0.0447418,0.0312192,0.0045584,0.0981862,0.0229239
4.2004808,0.3782980,0.0575589,0.0009304,0.0356813,0.0324822,0.0286315,0.0039404,0.0830510,0.0283947
4.2745818,0.2775169,0.0910360,0.0006865,0.0472570,0.0379858,0.0532974,0.0226946,0.1082611,0.0461103
4.6150588,0.4730192,0.0928821,0.0008137,0.0373214,0.0233121,0.0534347,0.0234626,0.1537010,0.0483187
5.3254887,0.4776788,0.0964083,0.0007988,0.0382257,0.0277290,0.0563240,0.0238907,0.0922460,0.0414948
3.4170585,0.2321338,0.1023647,0.0007592,0.0497166,0.0392183,0.0571957,0.0219378,0.0938049,0.0368692
3.7732731,0.3815127,0.0993003,0.0006238,0.0395206,0.0261477,0.0577746,0.0209078,0.0872376,0.0375235
5.4548847,0.4482635,0.0880222,0.0006772,0.0372742,0.0277238,0.0504100,0.0237415,0.1321456,0.0526592
5.0728254,0.3814590,0.1003576,0.0007901,0.0415350,0.0329549,0.0600591,0.0231280,0.0990996,0.0397298
5.2488361,0.3754763,0.0920119,0.0009648,0.0437973,0.0363417,0.0532732,0.0238700,0.1847650,0.0636406
4.4584107,0.3737093,0.0987722,0.0006109,0.0399022,0.0293126,0.0577495,0.0234455,0.0891705,0.0431448
5.3384038,0.4924819,0.0769354,0.0006602,0.0328253,0.0231526,0.0400139,0.0197653,0.0920565,0.0454330
4.6041784,0.3216326,0.0408885,0.0005469,0.0400778,0.0319372,0.0212743,0.0012197,0.1172692,0.0160569
3.8454247,0.3485052,0.0800648,0.0007752,0.0384437,0.0305438,0.0408245,0.0164508,0.1013217,0.0296787
4.2847211,0.3835616,0.0849343,0.0008634,0.0380515,0.0282711,0.0477415,0.0204752,0.0925050,0.0427459
4.8153629,0.2732865,0.0741427,0.0008320,0.0459673,0.0426477,0.0402944,0.0158374,0.0994466,0.0555831
5.1959180,0.3921263,0.0807903,0.0008903,0.0389703,0.0326617,0.0457038,0.0211745,0.0950637,0.0459293
4.7605584,0.4258311,0.0617200,0.0005317,0.0315658,0.0289102,0.0329940,0.0070809,0.0773432,0.0385515
4.4534760,0.4886624,0.0863394,0.0008306,0.0346387,0.0207055,0.0499800,0.0204835,0.1044797,0.0416630
4.5925670,0.3212518,0.0425028,0.0009301,0.0399820,0.0341173,0.0219822,0.0016542,0.0852806,0.0268313
4.0314694,0.1710768,0.0823545,0.0009921,0.0539017,0.0497316,0.0432897,0.0209018,0.0990889,0.0387260
4.9589008,0.2898521,0.0878386,0.0007538,0.0477411,0.0410205,0.0515262,0.0210077,0.1194235,0.0470975
4.1778596,0.4922991,0.0827571,0.0006576,0.0330995,0.0182126,0.0450637,0.0219599,0.0847886,0.0443886
4.0042988,0.4310680,0.0941114,0.0007560,0.0368164,0.0229649,0.0529343,0.0240046,0.1004726,0.0439699
5.0747999,0.3896601,0.1106810,0.0009049,0.0421690,0.0344741,0.0657953,0.0259562,0.1050597,0.0491002
4.6685257,0.2877131,0.0795322,0.0005468,0.0453864,0.0396519,0.0425029,0.0168652,0.0869121,0.0467571
4.9989054,0.4897732,0.0862327,0.0009799,0.0346585,0.0232198,0.0510969,0.0201239,0.1117467,0.0381670
5.3860997,0.2728242,0.0926672,0.0007224,0.0491445,0.0445503,0.0537760,0.0243515,0.1470157,0.0505323
3.9808867,0.4811477,0.0921097,0.0006760,0.0363705,0.0197730,0.0525306,0.0227317,0.1596868,0.0492059
4.3819691,0.3908406,0.0671867,0.0009434,0.0351860,0.0331431,0.0370704,0.0076154,0.0756665,0.0346954
5.5999819,0.3258875,0.1006149,0.0008195,0.0466098,0.0409908,0.0612259,0.0240594,0.1135623,0.0359292
4.3872799,0.3623708,0.0588530,0.0005426,0.0366713,0.0336741,0.0290502,0.0020671,0.0843196,0.0290154
4.7030364,0.3695033,0.0614327,0.0008630,0.0379947,0.0369993,0.0332871,0.0053939,0.0774225,0.0344124
4.1674142,0.4109699,0.0941812,0.0006167,0.0375748,0.0247493,0.0530915,0.0242797,0.1018504,0.0455197
4.0518299,0.4589249,0.0962741,0.0009977,0.0383331,0.0241118,0.0549233,0.0236136,0.0934961,0.0424921
3.7440879,0.3154677,0.0712199,0.0008014,0.0401591,0.0356881,0.0365952,0.0095837,0.1361763,0.0236352
4.0428184,0.3540612,0.0727218,0.0004574,0.0374640,0.0312115,0.0367228,0.0117147,0.0850202,0.0350555
4.0555921,0.4493351,0.0718350,0.0007299,0.0299456,0.0215512,0.0360827,0.0120168,0.0753325,0.0401413
3.6784945,0.2856948,0.0618880,0.0007801,0.0416304,0.0382333,0.0319348,0.0036871,0.0950437,0.0255974
4.3637349,0.2868008,0.0719922,0.0011862,0.0767225,0.0347732,0.2961361,-0.0180928,0.2651991,0.0150454
4.6102329,0.5151248,0.0915148,0.0007088,0.0433661,0.0185420,0.1313394,0.0110294,0.1561917,0.0396692
4.7452486,0.2201924,0.0652443,0.0007563,0.0463434,0.0488627,0.0386606,0.0085921,0.0872713,0.0149821
3.9555180,0.4541066,0.0761964,0.0006857,0.0317487,0.0196717,0.0379969,0.0148536,0.0798293,0.0431064
4.9232667,0.4660113,0.0883333,0.0009074,0.0363326,0.0242585,0.0512014,0.0222459,0.1274079,0.0422999
4.7229791,0.3972571,0.0752670,0.0009414,0.0368506,0.0312155,0.0386283,0.0169420,0.0894340,0.0507272
4.6365904,0.5789135,0.0748145,0.0009065,0.0309080,0.0185285,0.0382880,0.0171681,0.0852393,0.0469846
4.6268309,0.1337291,0.0654571,0.0006699,0.0447849,0.0550637,0.0362004,0.0078667,0.0911037,0.0290685
3.9756857,0.3543547,0.0582835,0.0010046,0.0374113,0.0342446,0.0284545,0.0032054,0.0829411,0.0261618
5.1326154,0.2883126,0.0640525,0.0009772,0.0433580,0.0448002,0.0359190,0.0091860,0.0810307,0.0397515
3.6227263,0.3518970,0.0463210,0.0009303,0.0363401,0.0289528,0.0226098,0.0016117,0.1353893,0.0032670
5.0837100,0.3075066,0.0940235,0.0007806,0.0471819,0.0396343,0.0548450,0.0244155,0.1126424,0.0483154
4.0275232,0.4174205,0.0737274,0.0008985,0.0320372,0.0242299,0.0363032,0.0133160,0.0824967,0.0426994
4.5382097,0.4385125,0.0579002,0.0006887,0.0299201,0.0270542,0.0283630,0.0039030,0.0908298,0.0332158
4.5578098,0.4995802,0.0444017,0.0007685,0.0255487,0.0189814,0.0213156,0.0004947,0.0790277,0.0228070
3.1896511,0.3082226,0.0843643,0.0008638,0.0433653,0.0315087,0.0426161,0.0172958,0.1662702,0.0269214
5.8210956,0.4378076,0.0663918,0.0006825,0.0337134,0.0325299,0.0365735,0.0109340,0.0884106,0.0439384
3.9059717,0.5116451,0.0819233,0.0005902,0.0322591,0.0168851,0.0430062,0.0212568,0.0796866,0.0407394
2.4291730,0.5418692,0.0678207,0.0009122,0.0253637,0.0114879,0.0305500,0.0069665,0.1024168,0.0365087
4.6652132,0.3551979,0.0665057,0.0008874,0.0386164,0.0379457,0.0367694,0.0079905,0.0734728,0.0369104
5.6544020,0.3669186,0.0570476,0.0007570,0.1099506,0.0198233,0.4803412,-0.0790916,0.5071294,-0.0521338
3.5493600,0.4409219,0.0756452,0.0007261,0.0318010,0.0193599,0.0369374,0.0139465,0.1242301,0.0318882
3.3716214,0.2892248,0.0593821,0.0007265,0.0400640,0.0359256,0.0298266,0.0024186,0.0807821,0.0221357
4.4835722,0.3986526,0.0671744,0.0006932,0.0337858,0.0304148,0.0372520,0.0077403,0.0734059,0.0365369
4.1935702,0.3979862,0.0740202,0.0008136,0.0339811,0.0279452,0.0368458,0.0135556,0.0779648,0.0439146
6.1550736,0.3688827,0.0784151,0.0004826,0.0410959,0.0372944,0.0439413,0.0190131,0.1006429,0.0392985
5.3130644,0.3500331,0.0979100,0.0007242,0.0439398,0.0379484,0.0577637,0.0244541,0.0928778,0.0445795
3.7087042,0.4163392,0.0456364,0.0005740,0.0297186,0.0225703,0.0215056,0.0006785,0.1155819,0.0241289
3.8609020,0.3316794,0.0604706,0.0007534,0.0384198,0.0344516,0.0307198,0.0022035,0.0862466,0.0261293
5.2768647,0.2802612,0.0830461,0.0007857,0.0473525,0.0456131,0.0487486,0.0220700,0.0981121,0.0458596
4.0913235,0.3366595,0.0381761,0.0007089,0.0372770,0.0284251,0.0194508,0.0017953,0.1164083,0.0281083
3.7431259,0.5208075,0.0713920,0.0009929,0.0292042,0.0156332,0.0351024,0.0116889,0.0870623,0.0368599
5.5755752,0.3969682,0.0769429,0.0011086,0.0420735,0.0366837,0.0404679,0.0200509,0.0963116,0.0479183
4.7345943,0.5198804,0.0711679,0.0006848,0.0905890,0.0039836,0.4209867,-0.0592483,0.5756127,-0.0577197
2.9274429,0.4029113,0.0930671,0.0007158,0.0405909,0.0209049,0.0482754,0.0220225,0.1576110,0.0273695
5.4792502,0.5367338,0.0439634,0.0007000,0.0253896,0.0195040,0.0233675,0.0000308,0.0797333,0.0255470
5.2953925,0.4933717,0.1084221,0.0007529,0.0416042,0.0298265,0.0636175,0.0263428,0.1032609,0.0438434
4.3134140,0.3115939,0.0726964,0.0004469,0.0415228,0.0365849,0.0370670,0.0123866,0.0755236,0.0397679
5.2140207,0.3587390,0.0894499,0.0008688,0.0431636,0.0350708,0.0519057,0.0233746,0.1511301,0.0514646
4.0756802,0.3491436,0.0856547,0.0009820,0.0399201,0.0311622,0.0485007,0.0203542,0.0917443,0.0402958
4.4116915,0.5483387,0.0622259,0.0010542,0.0264185,0.0185284,0.0312940,0.0074618,0.0910871,0.0299936
4.9675409,0.5832692,0.0814696,0.0009866,0.0322351,0.0182591,0.0455729,0.0233806,0.0973009,0.0419811
3.6957699,0.3612996,0.0851380,0.0008172,0.0374034,0.0270320,0.0467888,0.0194624,0.1316444,0.0292213
4.6169256,0.3111116,0.0540760,0.0008804,0.0419951,0.0407975,0.0285250,0.0029983,0.0715797,0.0203298
4.0583588,0.4151965,0.0465642,0.0007576,0.0313497,0.0254704,0.0221822,0.0014559,0.0740391,0.0194658
5.2776124,0.4519325,0.0471625,0.0010393,0.0330836,0.0263777,0.0772827,-0.0148643,0.1642206,-0.0061744
4.1253179,0.2519146,0.0724208,0.0008147,0.0462052,0.0427714,0.0374676,0.0105254,0.1076871,0.0315551
5.3660660,0.3354478,0.0834438,0.0009247,0.0446021,0.0394685,0.0487049,0.0230272,0.1018923,0.0453716
4.9968901,0.3540576,0.0870974,0.0005828,0.0418778,0.0332823,0.0519948,0.0197962,0.1144842,0.0432867
5.6827687,0.3484127,0.0427028,0.0007793,0.0365780,0.0347441,0.0211368,0.0003646,0.0990866,0.0278820
4.5517700,0.4131594,0.0614324,0.0006644,0.0324899,0.0297746,0.0327774,0.0052354,0.0844223,0.0389095
4.9417468,0.4172789,0.0724133,0.0006517,0.0344212,0.0293499,0.0383604,0.0135344,0.0795603,0.0458514
4.6763158,0.3768500,0.0885888,0.0007408,0.0400734,0.0301382,0.0510533,0.0224422,0.1251400,0.0490144
4.7911334,0.4981040,0.0762551,0.0006416,0.0309642,0.0203702,0.0390591,0.0177576,0.0861822,0.0472287
5.2369925,0.3678100,0.0923901,0.0007572,0.0423932,0.0340791,0.0530708,0.0242521,0.2013347,0.0677459
4.7565625,0.4216396,0.0643780,0.0008337,0.0324785,0.0303544,0.0331061,0.0092311,0.0767971,0.0403899
3.6386123,0.4157899,0.0784293,0.0008005,0.0327587,0.0213689,0.0394488,0.0140774,0.1164001,0.0337572
4.5800334,0.3890137,0.0723883,0.0006783,0.0355530,0.0305611,0.0373370,0.0128173,0.0773769,0.0474939
4.5795191,0.2723000,0.0711477,0.0007421,0.0446915,0.0423582,0.0371760,0.0116520,0.0773312,0.0403068
3.6543749,0.3210139,0.0814168,0.0007524,0.0409639,0.0317986,0.0410144,0.0179736,0.1406035,0.0305360
4.7451383,0.3575236,0.0628964,0.0010187,0.0384061,0.0364166,0.0350928,0.0072523,0.0828066,0.0404971
4.1600548,0.3594577,0.0656571,0.0009867,0.0376752,0.0357428,0.0360002,0.0059878,0.0817697,0.0318716
4.3161490,0.3540322,0.1145122,0.0008390,0.0433207,0.0335282,0.0652289,0.0264328,0.0910572,0.0495897
4.8079290,0.4101649,0.0824400,0.0010127,0.0365013,0.0293184,0.0525625,0.0175060,0.0945121,0.0385864
4.8520793,0.3729043,0.0848349,0.0007219,0.0399113,0.0311718,0.0490455,0.0212846,0.1026491,0.0443851
4.8356177,0.3623596,0.0947647,0.0007645,0.0418308,0.0328837,0.0571288,0.0228001,0.1898254,0.0233008
4.0647962,0.4532475,0.0816597,0.0005447,0.0327566,0.0196941,0.0441209,0.0200935,0.0782638,0.0410000
5.1827269,0.4903282,0.0672519,0.0007488,0.0294593,0.0245452,0.0371195,0.0103855,0.0759373,0.0448470
5.6897417,0.3767098,0.0961278,0.0006176,0.0415907,0.0352402,0.0576432,0.0240184,0.0941435,0.0417800
4.7272712,0.4854145,0.0714375,0.0008152,0.0304868,0.0228329,0.0365915,0.0137286,0.0778504,0.0476495
4.8345987,0.2422855,0.0758095,0.0008182,0.0476400,0.0459121,0.0397835,0.0154039,0.0883822,0.0480742
5.4712783,0.4740945,0.1044345,0.0007299,0.0403699,0.0298396,0.0614818,0.0266992,0.1479530,0.0547931
4.5717243,0.3570831,0.0812592,0.0008419,0.0400094,0.0337707,0.0447862,0.0205535,0.0855317,0.0458999
4.8260875,0.4552646,0.0664933,0.0009469,0.0305542,0.0270862,0.0362750,0.0095149,0.0775702,0.0451440
4.9979694,0.3392267,0.0956193,0.0008468,0.0450206,0.0377856,0.0560722,0.0234164,0.1350267,0.0552978
4.7816386,0.5938973,0.0734284,0.0008007,0.0298863,0.0162547,0.0379083,0.0153785,0.0824300,0.0463535
5.0284200,0.3756724,0.1015523,0.0008866,0.0418141,0.0342201,0.0588834,0.0245644,0.0934703,0.0445962
5.1349594,0.3390114,0.0696075,0.0006948,0.0403666,0.0380130,0.0373569,0.0119674,0.0775342,0.0474811
4.5853860,0.4943743,0.0598168,0.0009062,0.0274640,0.0241256,0.0310400,0.0041793,0.0809679,0.0330364
4.2452726,0.3579155,0.0946827,0.0005818,0.0399992,0.0288353,0.0541104,0.0235660,0.0947551,0.0433056
3.7910916,0.6302387,0.0735747,0.0004305,0.0266118,0.0131836,0.0359406,0.0153109,0.0996093,0.0463923
4.2675745,0.2169970,0.0423647,0.0008112,0.0431027,0.0418333,0.0227003,0.0025417,0.1414945,0.0071792
3.6879250,0.2567461,0.0552188,0.0008669,0.0449619,0.0410482,0.0282058,0.0031863,0.0723131,0.0153446
4.4826375,0.2091385,0.0752918,0.0006584,0.0493772,0.0484517,0.0389511,0.0132961,0.0888607,0.0442692
5.7374117,0.3465460,0.0797756,0.0006041,0.0429411,0.0384943,0.0443032,0.0195225,0.0974242,0.0421771
4.3323717,0.4543436,0.0828291,0.0007191,0.0338919,0.0217628,0.0457478,0.0218222,0.0860524,0.0434586
3.8570671,0.4598574,0.0690841,0.0011015,0.0302008,0.0214452,0.0344464,0.0103014,0.0914302,0.0361444
5.1457754,0.4034675,0.0768613,0.0009407,0.0371821,0.0317487,0.0404391,0.0185954,0.0912356,0.0490234
4.4233626,0.5464803,0.0676029,0.0004080,0.0269704,0.0160334,0.0359710,0.0102372,0.0804837,0.0466776
4.6859262,0.3877489,0.0590080,0.0005928,0.0353150,0.0323022,0.0302713,0.0034073,0.0884433,0.0322731
4.8970198,0.4757559,0.0567076,0.0006890,0.0531642,0.0206581,0.1046068,-0.0047852,0.1165160,0.0240022
4.4075770,0.5462579,0.0672616,0.0012109,0.0290864,0.0183532,0.0362925,0.0099597,0.0755050,0.0413631
4.6247981,0.4026642,0.0728903,0.0007319,0.0345407,0.0295932,0.0375460,0.0131944,0.0765802,0.0458272
4.4306517,0.4198039,0.0794560,0.0009322,0.0357356,0.0289092,0.0416528,0.0178050,0.0822982,0.0458813
5.3833223,0.3047429,0.0892558,0.0007289,0.0474346,0.0408888,0.0514675,0.0238216,0.1421565,0.0518210
4.4976377,0.3089831,0.0933504,0.0009408,0.0470458,0.0386398,0.0538725,0.0236063,0.1285558,0.0516262
4.5702424,0.5006089,0.0808064,0.0008242,0.0336762,0.0203434,0.0450541,0.0210272,0.0862115,0.0438531
4.9215958,0.3365003,0.0629391,0.0008585,0.0406050,0.0390776,0.0356512,0.0077046,0.0770706,0.0372086
3.3381588,0.5250785,0.0865970,0.0008645,0.0322707,0.0168342,0.0461213,0.0195300,0.2080470,0.0171487
4.8584579,0.3027347,0.0560670,0.0008087,0.0412793,0.0400904,0.0310690,0.0045531,0.0847483,0.0317102
5.2145719,0.5156051,0.0896454,0.0007973,0.0364466,0.0258817,0.0519698,0.0231658,0.1440890,0.0525360
5.9443340,0.3031240,0.0641911,0.0006241,0.0415060,0.0435640,0.0374884,0.0103902,0.1009733,0.0425637
4.0491153,0.4122090,0.0863552,0.0010258,0.0368452,0.0269092,0.0494122,0.0200508,0.0961453,0.0401633
6.3682617,0.1961749,0.0851298,0.0008097,0.0534227,0.0565818,0.0510920,0.0224802,0.1125752,0.0390133
5.1116251,0.5825048,0.0619940,0.0007187,0.0255770,0.0182043,0.0355855,0.0111161,0.0781421,0.0430708
4.9966169,0.2733184,0.0921105,0.0006902,0.0487955,0.0422959,0.0542545,0.0232546,0.1265888,0.0506414
4.4555283,0.3554787,0.0636119,0.0006247,0.0376057,0.0343190,0.0342221,0.0074204,0.0784868,0.0356478
3.7152653,0.3256228,0.0479150,0.0007036,0.0386333,0.0313589,0.0236428,0.0022942,0.0749145,0.0165150
5.7149528,0.4255444,0.0894791,0.0009366,0.0404124,0.0330285,0.0518974,0.0250585,0.1585419,0.0572974
4.4689321,0.4437685,0.0939220,0.0005041,0.0362789,0.0230112,0.0535121,0.0241835,0.1273207,0.0437218
5.2450557,0.5624860,0.0744027,0.0006239,0.0299669,0.0183918,0.0373136,0.0172826,0.0890833,0.0462685
5.8737616,0.2971130,0.0755389,0.0007956,0.0457009,0.0437866,0.0395158,0.0171595,0.0932102,0.0435756
4.7206577,0.3399748,0.0989483,0.0009034,0.0445654,0.0360982,0.0581775,0.0237657,0.0916255,0.0455934
4.0607769,0.5122208,0.0666657,0.0005521,0.0268083,0.0167394,0.0353429,0.0084783,0.0784568,0.0308145
5.2072105,0.3036172,0.0877401,0.0008111,0.0476035,0.0427465,0.0514581,0.0213630,0.1200244,0.0457436
4.4988882,0.2903058,0.0948990,0.0009710,0.0493353,0.0401500,0.0561114,0.0222545,0.0955143,0.0422859
4.8460080,0.3972099,0.0689896,0.0007068,0.0356532,0.0322500,0.0366887,0.0111464,0.0747857,0.0458175
4.3809091,0.7561399,0.0563186,0.0005173,0.0195999,0.0086180,0.0244411,0.0045779,0.0814966,0.0361800
5.8925745,0.6285449,0.0768370,0.0008656,0.0340707,0.0207624,0.0426554,0.0201684,0.1027134,0.0399188
4.7258568,0.2007167,0.0696984,0.0006362,0.0468428,0.0523109,0.0385908,0.0091399,0.0826503,0.0384254
4.3279554,0.5348733,0.0745100,0.0009251,0.0297878,0.0173857,0.0374919,0.0154265,0.0822555,0.0464695
5.0420450,0.5682614,0.0762776,0.0007426,0.0342312,0.0170071,0.0443270,0.0169707,0.0908921,0.0461298
